TipoCredor,ClassificacaoCredor,NacionalOuInternacional,DepositoJudicialCredor,DividaTotalCredor,DividaAdiantadaCredor,PrimeiraParcelaAdiantamentoCredor,SegundaParcelaAdiantamentoCredor,RestantePagoConformePlanoCredor,ModoPagamento,PrecisaAdvogado,TipoProcesso,KitProcesso,ParticipouMediacao,Resultado
2.00,1.00,1.00,0.00,1001.00,1001.00,901.00,100.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,4892.00,4892.00,4403.00,489.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,742.00,742.00,667.00,74.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,2.00,1.00,1.00,3229.00,3229.00,2906.00,323.00,0.00,3.00,1.00,5.00,12.00,0.00,1
2.00,1.00,1.00,0.00,12439.00,12439.00,11195.00,1244.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2000.00,2000.00,1800.00,200.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,4345.00,4345.00,3911.00,435.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,938.00,938.00,844.00,94.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,10388.00,10388.00,9349.00,1039.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,1018.00,1018.00,917.00,102.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,3126.00,3126.00,2813.00,313.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,215.00,215.00,193.00,21.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4466.00,4466.00,4019.00,447.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,14547.00,14547.00,13092.00,1455.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,4545.00,4545.00,4091.00,455.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5000.00,5000.00,4500.00,500.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3030.00,3030.00,2727.00,303.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2001.00,2001.00,1801.00,200.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3128.00,3128.00,2815.00,313.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2564.00,2564.00,2307.00,256.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5061.00,5061.00,4555.00,506.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5050.00,5050.00,4545.00,505.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3009.00,3009.00,2708.00,301.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,7010.00,7010.00,6309.00,701.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2510.00,2510.00,2259.00,251.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2966.00,2966.00,2669.00,297.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3539.00,3539.00,3185.00,354.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,6104.00,6104.00,5493.00,610.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4130.00,4130.00,3717.00,413.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4003.00,4003.00,3602.00,400.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2087.00,2087.00,1879.00,209.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,5320.00,5320.00,4788.00,532.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6100.00,6100.00,5490.00,610.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2011.00,2011.00,1810.00,201.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2815.00,2815.00,2533.00,281.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5293.00,5293.00,4764.00,529.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3947.00,3947.00,3552.00,395.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2247.00,2247.00,2022.00,225.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8096.00,8096.00,7287.00,810.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,6018.00,6018.00,5416.00,602.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,2.00,1.00,0.00,2604.00,2604.00,2344.00,260.00,0.00,2.00,1.00,5.00,12.00,0.00,1
2.00,1.00,1.00,0.00,2184.00,2184.00,1965.00,218.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,368.00,368.00,331.00,37.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,9978.00,9978.00,8981.00,998.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,131.00,131.00,118.00,13.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,7280.00,7280.00,6552.00,728.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10440.00,10440.00,9396.00,1044.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4203.00,4203.00,3782.00,420.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,166.00,166.00,150.00,17.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2578.00,2578.00,2320.00,258.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,14980.00,14980.00,13482.00,1498.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2000.00,2000.00,1800.00,200.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4216.00,4216.00,3794.00,422.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3030.00,3030.00,2727.00,303.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6675.00,6675.00,6008.00,668.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1395.00,1395.00,1256.00,140.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4503.00,4503.00,4052.00,450.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11783.00,11783.00,10605.00,1178.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,9135.00,9135.00,8221.00,913.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5003.00,5003.00,4503.00,500.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,7076.00,7076.00,6368.00,708.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2817.00,2817.00,2535.00,282.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,462.00,462.00,416.00,46.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,5321.00,5321.00,4789.00,532.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3554.00,3554.00,3199.00,355.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,10475.00,10475.00,9428.00,1048.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,15471.00,15471.00,13924.00,1547.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2475.00,2475.00,2228.00,248.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,12426.00,12426.00,11183.00,1243.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1560.00,1560.00,1404.00,156.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1066.00,1066.00,959.00,107.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,652.00,652.00,587.00,65.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,5450.00,5450.00,4905.00,545.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,7000.00,7000.00,6300.00,700.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3200.00,3200.00,2880.00,320.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,4249.00,4249.00,3824.00,425.00,0.00,2.00,0.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,8037.00,8037.00,7234.00,804.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,7037.00,7037.00,6333.00,704.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,11040.00,11040.00,9936.00,1104.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8040.00,8040.00,7236.00,804.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,205.00,205.00,185.00,21.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,11342.00,11342.00,10207.00,1134.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1002.00,1002.00,902.00,100.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1216.00,1216.00,1095.00,122.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,2.00,1.00,1.00,439878.00,50000.00,45000.00,5000.00,389878.00,3.00,1.00,5.00,2.00,0.00,0
2.00,1.00,1.00,0.00,2529.00,2529.00,2276.00,253.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,142.00,142.00,128.00,14.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2020.00,2020.00,1818.00,202.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3015.00,3015.00,2713.00,301.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1612.00,1612.00,1451.00,161.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,1612.00,1612.00,1451.00,161.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,17111.00,17111.00,15400.00,1711.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2500.00,2500.00,2250.00,250.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2310.00,2310.00,2079.00,231.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4404.00,4404.00,3964.00,440.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,880.00,880.00,792.00,88.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,250.00,250.00,225.00,25.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6912.00,6912.00,6221.00,691.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3520.00,3520.00,3168.00,352.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2679.00,2679.00,2411.00,268.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,3.00,1.00,0.00,8720.00,8720.00,7848.00,872.00,0.00,2.00,0.00,2.00,18.00,0.00,0
2.00,3.00,1.00,0.00,2053.00,2053.00,1847.00,205.00,0.00,2.00,1.00,3.00,20.00,0.00,0
2.00,1.00,1.00,0.00,6000.00,6000.00,5400.00,600.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2500.00,2500.00,2250.00,250.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1746.00,1746.00,1571.00,175.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,5283.00,5283.00,4754.00,528.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3061.00,3061.00,2755.00,306.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4304.00,4304.00,3873.00,430.00,0.00,2.00,0.00,3.00,17.00,1.00,1
2.00,1.00,1.00,0.00,4304.00,4304.00,3873.00,430.00,0.00,2.00,0.00,3.00,17.00,1.00,1
2.00,1.00,1.00,0.00,2176.00,2176.00,1959.00,218.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,3.00,1.00,0.00,2425.00,2425.00,2183.00,243.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,8159.00,8159.00,7343.00,816.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2100.00,2100.00,1890.00,210.00,0.00,2.00,0.00,2.00,17.00,0.00,0
2.00,1.00,1.00,0.00,1515.00,1515.00,1364.00,152.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4127.00,4127.00,3714.00,413.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3567.00,3567.00,3211.00,357.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5082.00,5082.00,4574.00,508.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4240.00,4240.00,3816.00,424.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5684.00,5684.00,5115.00,568.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,6253.00,6253.00,5628.00,625.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,17325.00,17325.00,15592.00,1732.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,5035.00,5035.00,4532.00,504.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,12880.00,12880.00,11592.00,1288.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2192.00,2192.00,1973.00,219.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1000.00,1000.00,900.00,100.00,0.00,2.00,0.00,2.00,18.00,0.00,0
2.00,3.00,1.00,0.00,4680.00,4680.00,4212.00,468.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,3.00,1.00,0.00,2253.00,2253.00,2027.00,225.00,0.00,2.00,1.00,3.00,20.00,0.00,0
2.00,1.00,1.00,0.00,1515.00,1515.00,1364.00,152.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7219.00,7219.00,6497.00,722.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,5418.00,5418.00,4876.00,542.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,950.00,950.00,855.00,95.00,0.00,2.00,1.00,3.00,8.00,0.00,1
2.00,1.00,1.00,0.00,1516.00,1516.00,1364.00,152.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,13732.00,13732.00,12358.00,1373.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5050.00,5050.00,4545.00,505.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3022.00,3022.00,2720.00,302.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2652.00,2652.00,2387.00,265.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,17243.00,17243.00,15519.00,1724.00,0.00,2.00,0.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3790.00,3790.00,3411.00,379.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,12879.00,12879.00,11591.00,1288.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,12879.00,12879.00,11591.00,1288.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8400.00,8400.00,7560.00,840.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,601.00,601.00,541.00,60.00,0.00,2.00,0.00,2.00,17.00,1.00,0
2.00,1.00,1.00,0.00,7991.00,7991.00,7192.00,799.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1917.00,1917.00,1725.00,192.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2480.00,2480.00,2232.00,248.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,8468.00,8468.00,7622.00,847.00,0.00,2.00,1.00,3.00,4.00,1.00,0
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5904.00,5904.00,5314.00,590.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1305.00,1305.00,1174.00,130.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5956.00,5956.00,5360.00,596.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,218.00,218.00,196.00,22.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,4725.00,4725.00,4253.00,473.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5046.00,5046.00,4542.00,505.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5165.00,5165.00,4648.00,516.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1000.00,1000.00,900.00,100.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,12619.00,12619.00,11357.00,1262.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,12710.00,12710.00,11439.00,1271.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2678.00,2678.00,2410.00,268.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3310.00,3310.00,2979.00,331.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1000.00,1000.00,900.00,100.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5053.00,5053.00,4547.00,505.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10037.00,10037.00,9033.00,1004.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6188.00,6188.00,5569.00,619.00,0.00,2.00,0.00,3.00,18.00,0.00,0
2.00,3.00,1.00,0.00,16645.00,16645.00,14981.00,1665.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,9539.00,9539.00,8585.00,954.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,9539.00,9539.00,8585.00,954.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,3912.00,3912.00,3521.00,391.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4013.00,4013.00,3612.00,401.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,932.00,932.00,839.00,93.00,0.00,2.00,1.00,3.00,4.00,1.00,0
2.00,1.00,1.00,0.00,8685.00,8685.00,7817.00,869.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3178.00,3178.00,2860.00,318.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1000.00,1000.00,900.00,100.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6411.00,6411.00,5770.00,641.00,0.00,2.00,0.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2003.00,2003.00,1802.00,200.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,12352.00,12352.00,11117.00,1235.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11240.00,11240.00,10116.00,1124.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,3371.00,3371.00,3034.00,337.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3585.00,3585.00,3226.00,358.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1612.00,1612.00,1451.00,161.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2000.00,2000.00,1800.00,200.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4764.00,4764.00,4288.00,476.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7615.00,7615.00,6854.00,762.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,9000.00,9000.00,8100.00,900.00,0.00,2.00,1.00,2.00,20.00,0.00,1
2.00,1.00,1.00,0.00,1529.00,1529.00,1376.00,153.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,14799.00,14799.00,13319.00,1480.00,0.00,2.00,1.00,3.00,19.00,1.00,1
2.00,1.00,1.00,0.00,14799.00,14799.00,13319.00,1480.00,0.00,2.00,1.00,3.00,19.00,1.00,1
2.00,1.00,1.00,0.00,14799.00,14799.00,13319.00,1480.00,0.00,2.00,1.00,3.00,19.00,1.00,1
2.00,1.00,1.00,0.00,1665.00,1665.00,1499.00,167.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5050.00,5050.00,4545.00,505.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2000.00,2000.00,1800.00,200.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2000.00,2000.00,1800.00,200.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4029.00,4029.00,3626.00,403.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8141.00,8141.00,7327.00,814.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8141.00,8141.00,7327.00,814.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,501.00,501.00,451.00,50.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,2.00,1.00,0.00,15162.00,15162.00,13646.00,1516.00,0.00,2.00,1.00,5.00,12.00,0.00,1
2.00,1.00,1.00,0.00,10088.00,10088.00,9079.00,1009.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,10088.00,10088.00,9079.00,1009.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,807.00,807.00,726.00,81.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2456.00,2456.00,2210.00,246.00,0.00,2.00,0.00,3.00,8.00,0.00,1
2.00,1.00,1.00,0.00,5032.00,5032.00,4528.00,503.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,14553.00,14553.00,13098.00,1455.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5456.00,5456.00,4911.00,546.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3926.00,3926.00,3533.00,393.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3044.00,3044.00,2740.00,304.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5000.00,5000.00,4500.00,500.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,354.00,354.00,319.00,35.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,6729.00,6729.00,6056.00,673.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,292.00,292.00,263.00,29.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3848.00,3848.00,3463.00,385.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10200.00,10200.00,9180.00,1020.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,3.00,1.00,0.00,11905.00,11905.00,10715.00,1191.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,2737.00,2737.00,2464.00,274.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5077.00,5077.00,4569.00,508.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1870.00,1870.00,1683.00,187.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5643.00,5643.00,5079.00,564.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5946.00,5946.00,5351.00,595.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7672.00,7672.00,6905.00,767.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3364.00,3364.00,3027.00,336.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3019.00,3019.00,2717.00,302.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,853.00,853.00,767.00,85.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6992.00,6992.00,6292.00,699.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2113.00,2113.00,1902.00,211.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2387.00,2387.00,2148.00,239.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2008.00,2008.00,1807.00,201.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3622.00,3622.00,3260.00,362.00,0.00,2.00,0.00,3.00,17.00,0.00,1
